PNN interacting serine and arginine rich protein,"splicing factor, arginine/serine-rich 130",,RNA binding,cytosol
Tc00.1047053511419.50,"3-phosphoglycerate kinase, glycosomal",Glycolysis,phosphoglycerate kinase activity,glycosome
DNA polymerase III subunit chi,DNA polymerase III subunit chi,positive regulation of DNA-dependent DNA replication initiation,DNA binding,"DNA polymerase III, clamp loader chi/psi subcomplex"
EgG_001194300,EgG_001194300,protein peptidyl-prolyl isomerization,isomerase activity,
transcriptional regulatory protein MSMEG_6605,transcriptional regulatory protein    MSMEG_6605,,,
metallopeptidase,LA_4349,Metabolism,hydrolase activity,cytoplasm
ECs0637,ECs0637,,,
metal transporting ATPase,CT_727,cation transport,cation-transporting ATPase activity,cell membrane
acetyl-CoA carboxylase biotin carboxylase subunit,aq_1664,metabolism,ATP binding,
ECL_01929,Aminoimidazole riboside kinase ECL_01929,phosphorylation,"phosphotransferase activity, alcohol group as acceptor",
hypothetical protein PA2750,hypothetical protein,,,
LuxR family transcriptional regulator NGR_c00930,LuxR family transcriptional regulator NGR_c00930,"regulation of transcription, DNA-templated",DNA binding,membrane
BN112_0399,fliK,bacterial-type flagellum assembly,,bacterial-type flagellum hook
1600019O04Rik,HCV NS5A-binding protein 37,Type II pneumocyte differentiation,RNA binding,endoplasmic reticulum
mKIAA0561,Mast3,intracellular signal transduction,protein serine/threonine kinase activity,intracellular
integrase family protein AMED_7085,Integrase family protein AMED_7085,DNA recombination,DNA binding,
ATPase6,ATP6,ageing,transmembrane transporter activity,mitochondrial proton-transporting ATP synthase complex
LmxM.32.1250,LmxM32.1250,RNA modification,RNA binding,cytoplasm
replication initiation factor HMPREF0351_12808,Replication initiation factor HMPREF0351_12808,translational initiation,translation initiation factor activity,
MSMEG_3953,MSMEG_3953,Metabolism,catalytic activity,
hypothetical protein,smi_1110,proteolysis,hydrolase activity,
Tc00.1047053508949.30,"hypothetical protein, conserved",biological process,molecular function,cell nucleus
EgrG_000652900,EgrG_000652900.1,,,
acetyl-CoA carboxylase biotin carboxylase subunit,acetyl-CoA carboxylase biotin carboxylase subunit,lipid metabolism,nucleotide binding,acetyl-CoA carboxylase complex
Tc00.1047053511367.360,"elongation factor 1-alpha, putative",calcium-mediated signaling,translation elongation factor activity,cytoplasm
Dusp21,Dual specificity phosphatase 21,protein localization to organelle,protein tyrosine/serine/threonine phosphatase activity,mitochondrial matrix
GDP-mannose pyrophosphorylase B,mannose-1-phosphate guanyltransferase beta,biosynthetic process,transferase activity,cytoplasm
PCHAS_010650,PCHAS_010650,porphyrin-containing compound biosynthetic process,uroporphyrinogen decarboxylase activity,apicoplast
D-3-phosphoglycerate dehydrogenase PA0316,PA0316,L-serine biosynthetic process,oxidoreductase activity,cytosol
CCT2,PVX_119465,protein folding,unfolded protein binding,chaperonin-containing T-complex
RNA polymerase sigma factor SigD MSMEG_1599,RNA polymerase sigma factor SigD    MSMEG_1599,"regulation of DNA-templated transcription, initiation",DNA binding,
EgrG_000594600,EgrG_000594600.1,,,
STY2859,Hypothetical protein STY2859,,,
3-ketoacyl-ACP reductase lmo2175,lmo2175,oxidation-reduction process,oxidoreductase activity,
acetyltransferase,lmo0820,N-terminal protein amino acid acetylation,peptide alpha-N-acetyltransferase activity,protein acetyltransferase complex
hypothetical protein DR_0486,DR_0486,,,
LSEI_2398,Hypothetical protein LSEI_2398,,,
hypothetical protein,ECs1653,,,
glutaredoxin,Glutaredoxin Psyr_4883,oxidation-reduction process,electron transfer activity,cytoplasm
CIF1,Tip Of Extending FAZ protein 1,"regulation of mitotic cytokinesis, site selection",,cell tip
lysR,DNA-binding transcriptional dual regulator ECUMN_3167,"regulation of transcription, DNA-templated",DNA binding,
NRG857_13555,NRG857_13555,oxidation-reduction process,flavin adenine dinucleotide binding,
Protein containing ALS2cr12 (ALS2CR12) signature,Protein containing ALS2cr12 (ALS2CR12) signature CELE_C29F9.1,,,
RB2021,Hypothetical protein RB2021,,,
BN117_4545,Transport ATP-binding protein BN117_4545,peptide transport,nucleotide binding,
trmD,TRNA (guanine-N(1)-)-methyltransferase LSEI_1598,tRNA modification,methyltransferase activity,cytoplasm
lpg2838,Rhodanese domain-containing protein lpg2838,,,
PSPTO1387,type III secretion protein HrpF,,,
LOC102548514,crooked neck-like protein 1,"mRNA splicing, via spliceosome",RNA binding,catalytic step 2 spliceosome
rfbD,SF2103,,,
TcCLB.506627.40,Tc00.1047053506627.40,,,kinetoplast
Psyr_0823,"Phosphotransferase system PTS, fructose-specific IIB subunit:PTS fructose IIC component Psyr_0823",phosphoenolpyruvate-dependent sugar phosphotransferase system,carbohydrate:proton symporter activity,Cell membrane
PP_1340,PP_1340,cell septum assembly,,integral component of membrane
hypothetical protein VC1587,VC1587,biological process,molecular function,cell membrane
ABC transporter Mesci_4538,ABC transporter Mesci_4538,,nucleotide binding,
hypothetical protein,Hypothetical protein Rv2164c,biological growth,,integral component of membrane
NGO1166,NGO1166,,,integral component of membrane
BF3203,BF3203,,,
outer membrane protein B CT_713,CT_713,ion transport,porin activity,membrane
MXAN_3576,DUF1624 domain-containing protein MXAN_RS17345,,,membrane
LmjF.10.0130,LmjF10.0130,,,glycosome
glr3420,Hypothetical protein glr3420,,,
trifunctional uridine nucleosidase/nicotinamide riboside hydrolase/nicotinic acid riboside hydrolase,trifunctional uridine nucleosidase/nicotinamide riboside hydrolase/nicotinic acid riboside hydrolase,uridine catabolic process,"hydrolase activity, acting on glycosyl bonds",cell nucleus
Taci_0106,Taci_0106,,,
MazG-like pyrophosphohydrolase,CD630_13020,,hydrolase activity,
mannitol operon transcriptional antiterminator HMPREF0351_12314,Mannitol operon transcriptional antiterminator HMPREF0351_12314,phosphoenolpyruvate-dependent sugar phosphotransferase system,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity,
PLANH2,"serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 2",fibrinolysis,peptidase inhibitor activity,Cell membrane
hypothetical protein NGR_b14480,Hypothetical protein NGR_b14480,,,
Atpb-1,"ATPase, Na+/K+ transporting, beta 1 polypeptide",positive regulation of potassium ion transmembrane transporter activity,sodium:potassium-exchanging ATPase activity,sarcolemma
Olr577,Olr577,response to stimulus,olfactory receptor activity,integral component of membrane
EgG_000046500,EgrG_000046500.2,positive regulation of MAPK cascade,MAP-kinase scaffold activity,
EgrG_000046500,EgrG_000046500.2,,,
EgrG_000046500,EgrG_000046500.2,,,
EgrG_000046500,EgrG_000046500.2,positive regulation of MAPK cascade,MAP-kinase scaffold activity,
hypothetical protein,Hypothetical protein BA_3262,,,
Krtap16-9,Keratin-associated protein 19-1,biological process,molecular function,intermediate filament
keratin associated protein 19-1,Keratin-associated protein 16-9,,,
keratin associated protein 19-1,Keratin associated protein 19-1,,,
Krtap16-9,Keratin associated protein 19-1,,,
CG33830 gene product from transcript CG33830-RA,CG33821 gene product from transcript CG33821-RA Dmel_CG33821,nucleosome assembly,protein binding,RCAF complex
CBO1472,CBO1472,aromatic amino acid family biosynthetic process,3-deoxy-8-phosphooctulonate synthase activity,
CELE_C33F10.5,Contactin rig-6 CELE_C33F10.5,motor neuron axon guidance,protein binding involved in cell-cell adhesion,cell junction
cation efflux protein TTHA1040,TTHA1040,transmembrane transport,cation transmembrane transporter activity,Cell membrane
lpg0322,DNA-directed RNA polymerase subunit beta lpg0322,"transcription, DNA-templated",DNA binding,
KAT8 regulatory NSL complex subunit 3,serum inhibited-related protein,chromatin organization,histone acetyltransferase activity (H4-K8 specific),intracellular membrane-bounded organelle
hypothetical protein,CT0711,,,integral component of membrane
BC0150,BC0150,protein biosynthesis,rRNA binding,intracellular
hydrolase,Hydrolase smi_1352,metabolism,hydrolase activity,
CYP68L2,Cytochrome P450 monooxygenase,,,
homoserine kinase MSMEG_4955,thrB,threonine biosynthetic process,transferase activity,cytoplasm
Atu0868,Hypothetical protein Atu0868,,,
16S rRNA methyltransferase GidB,16S rRNA methyltransferase GidB BC5484,rRNA processing,transferase activity,cytosol
P-loop ATPase protein family,P-loop ATPase protein family Bfae_07730,,,
P78,MCRS2,histone H4-K8 acetylation,poly(U) RNA binding,NSL complex
BF0231,Ribonuclease H-related protein BF0231,nucleic acid phosphodiester bond hydrolysis,nucleic acid binding,cytoplasm
Peg3,paternally-expressed gene 3 protein,regulation of gene expression,nucleic acid binding,autophagosome
GCD14,PF13_0087,tRNA methylation,tRNA (adenine-N1-)-methyltransferase activity,tRNA (m1A) methyltransferase complex
pyrG,CTP synthetase Caur_1122,glutamine metabolic process,ligase activity,cytosol
hypothetical protein,Hypothetical protein smi_0729,,,
putative pilus assembly protein ECL_B077,ECL_B077,,,
LmjF28.1930,LmjF28.1930,cellular zinc ion homeostasis,zinc ion transmembrane transporter activity,cytoplasm
hypothetical protein,RB5217,,,
valine--tRNA ligase,valS,aminoacyl-tRNA metabolism involved in translational fidelity,aminoacyl-tRNA ligase activity,cytoplasm
LSL_1111,alaS,tRNA aminoacylation,RNA binding,cytoplasm
BPSS0283,Hypothetical protein BPSS0283,,,membrane
RSP_2234,Putative DNA-binding protein RSP_2234,DNA repair,catalytic activity,
CCNA_00364,CCNA_00364,peptidyl-lysine modification to peptidyl-hypusine,"transferase activity, transferring alkyl or aryl (other than methyl) groups",
ccrB,VP3028,inorganic anion transport,inorganic anion transmembrane transporter activity,cell membrane
PSPTO_3676,PSPTO_3676,"regulation of transcription, DNA-templated",molecular function,cellular component
2-oxoglutarate dehydrogenase E1 component EAE_14170,sucA,citric acid cycle,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",
Gpn1,MBDin,,hydrolase activity,cytosol
MSMEG_2940,MSMEG_2940,"transcription, DNA-templated",DNA binding,cytoplasm
SMa1291,SMa1291,proteolysis,peptidase activity,
BadM/Rrf2 family transcriptional regulator,BadM/Rrf2 family transcriptional regulator Moth_2094,,DNA binding,
hypothetical protein,Hypothetical protein BPSS1606,,,
PNEJI1_000608,PNEJI1_000608-t26_1,,,
GSU3070,GSU3070,FtsZ-dependent cytokinesis,transferase activity,integral component of plasma membrane
sgcA,sgcA,,,
MAB_0697,Hypothetical protein MAB_0697,purine nucleotide biosynthetic process,,cytoplasm
Tc00.1047053503805.3,"kinesin heavy chain, putative",microtubule-based movement,microtubule motor activity,kinesin complex
NRG857_20540,"Ribose 1,5-bisphosphokinase NRG857_20540",carbohydrate phosphorylation,transferase activity,
BT9727_0589,BT9727_0589,,,
DNA adenine methylase VP2742,DNA adenine methylase VP2742,DNA methylation on adenine,methyltransferase activity,
VP2078,VP2078,,ATP binding,
D-3-phosphoglycerate dehydrogenase SerA,Rv0728c,Metabolism,phosphoglycerate dehydrogenase activity,cytosol
hypothetical protein gsr1633,Hypothetical protein gsr1633,,,
ABC transporter amino acid-binding protein VF_A0391,VF_A0391,,,
LinJ13_V3.1430,LinJ13_V3.1430,citrate transport,,Cell membrane
hypothetical protein NRG857_15465,Hypothetical protein NRG857_15465,,,
EgG_000650600,hypothetical protein,,,membrane
hypothetical protein,ECL_01219,,,integral component of membrane
RB4651,Thiazole synthase RB4651,thiamine biosynthetic process,catalytic activity,cytoplasm
MDA5,Ifih1,positive regulation of response to cytokine stimulus,hydrolase activity,cytoplasm
p42,e(y)1,"transcription, DNA-templated",RNA polymerase II general transcription initiation factor activity,transcription factor TFIID complex
NGR_c21390,Hypothetical protein NGR_c21390,,carbohydrate binding,
aspartate-semialdehyde dehydrogenase LSL_0313,Aspartate-semialdehyde dehydrogenase LSL_0313,oxidation-reduction process,oxidoreductase activity,cytoplasm
hypothetical protein TTHA0556,Hypothetical protein TTHA0556,menaquinone biosynthetic process,hydrolase activity,
hypothetical protein,Mesci_2302,,,integral component of membrane
Psyr_1926,Hypothetical protein Psyr_1926,,,
hypothetical protein XCC0256,Hypothetical protein XCC0256,mercury ion transport,mercury ion transmembrane transporter activity,membrane
BB_O33,BB_O33,,,
non-ribosomal peptide synthetase,Non-ribosomal peptide synthetase AMED_4800,biosynthetic process,"hydrolase activity, acting on ester bonds",
STAS domain-containing protein SAOUHSC_02300,STAS domain-containing protein SAOUHSC_02300,"positive regulation of transcription, DNA-templated",anti-sigma factor antagonist activity,
amidate substrates transporter protein,MSMEG_5336,transport,,membrane
outer membrane channel protein,Outer membrane channel protein RB149,transmembrane transport,efflux transmembrane transporter activity,integral component of membrane
CELE_ZK673.9,clec-143,,Carbohydrate binding,
galE,THEYE_A0468,galactose catabolic process,UDP-glucose 4-epimerase activity,cytosol
hypothetical protein ECs4561,Hypothetical protein ECs4561,,,
DedA:phosphoesterase Psyr_4371,Psyr_4371,,,integral component of membrane
ECK0421,b0427,,,
cation efflux system protein CzcD-like protein,gll4169,cation transport,cation transmembrane transporter activity,membrane
hypothetical protein,BT9727_2403,,,membrane
hypothetical protein,gll3163,,,
hypothetical protein KVU_1905,KVU_1905,,,
Bfae_08320,Bfae_08320,phosphorylation,kinase activity,
hypothetical protein,Hypothetical protein YE3036,,,
PNEJI1_111,PNEJI1_002922-t26_1,,,
F0F1 ATP synthase subunit B,F0F1 ATP synthase subunit B Smed_0450,ATP synthesis coupled proton transport,"proton-transporting ATP synthase activity, rotational mechanism",membrane
BSU38570,licA,carbohydrate transport,transferase activity,cytoplasm
STY2803,Flavohemoprotein STY2803,,,
4930467B22Rik,ATP-binding cassette sub-family C member 12,transmembrane transport,nucleotide binding,membrane
BT9727_4773,Major facilitator transporter BT9727_4773,transmembrane transport,transporter activity,integral component of membrane
"1,4-dihydroxy-2-naphthoate octaprenyltransferase ECUMN_4460","1,4-dihydroxy-2-naphthoate octaprenyltransferase ECUMN_4460",menaquinone biosynthetic process,"transferase activity, transferring alkyl or aryl (other than methyl) groups",cell membrane
CCNA_02173,ABC transporter ATP-binding protein CCNA_02173,,ATP binding,
Tc00.1047053508465.120,Tc00.1047053508465.120,,SNAP receptor activity,integral component of membrane
BMA1081,BMA1081,,,
HFLC protein (hflC) RP123,HFLC protein (hflC) RP123,regulation of peptidase activity,,integral component of membrane
F-type H+-transporting ATPase subunit alpha AMED_7777,AMED_7777,ATP synthesis coupled proton transport,adenyl ribonucleotide binding,Cell membrane
CNJ01880,ammonium transporter,ammonium transmembrane transport,ammonium transmembrane transporter activity,membrane
murein transglycosylase C,EAE_03205,cell wall organization,lyase activity,membrane
Gm11937,Gm11937,biological process,molecular function,keratin filament
BT9727_0842,BT9727_0842,DNA metabolic process,Type II site-specific deoxyribonuclease activity,
Mos2,Magoh,mRNA processing,RNA binding,cell nucleus
hypothetical protein,Hypothetical protein CT1692,,nucleic acid binding,
DNA polymerase IV RSP_1400,DNA polymerase IV RSP_1400,DNA-dependent DNA replication,metal ion binding,cytoplasm
"NTP pyrophosphohydrolase protein, MuT/nudix family",NGR_c03880,,hydrolase activity,
HIT family hydrolase,CPn0488,,,
CELE_F56C9.5,acbp-4,,fatty-acyl-CoA binding,
Car12,carbonic anyhydrase 12,chloride ion homeostasis,carbonate dehydratase activity,membrane
hypothetical protein O3K_04390,O3K_04390,,,
ycfP,ECIAI39_2052,,,
POMP21,LmjF33.0420,protein targeting to mitochondrion,,mitochondrial outer membrane translocase complex
hypothetical protein,Hypothetical protein BT9727_2141,,,
HsCDC6,CDC6-related protein,positive regulation of cyclin-dependent protein serine/threonine kinase activity,DNA replication origin binding,cell nucleus
SMc02723,7-cyano-7-deazaguanine reductase SMc02723,queuosine biosynthetic process,"oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor",cytoplasm
BB253_4127,pobA,oxidation-reduction process,"2 iron, 2 sulfur cluster binding",
CD630_27460,SsDNA-specific exonuclease RecJ CD630_27460,DNA repair,hydrolase activity,
hypothetical protein PA3318,PA3318,,,
cp5,Putative pheromone processing carboxypeptidase,,,fungal-type cell wall
srx-41,"Serpentine Receptor, class X CELE_F59B1.7",,,membrane
Moth_0309,Moth_0309,,nucleotide binding,membrane
terminase of prophage CP-933C SF1146,SF1146,,,
CDH5,"cadherin 5, type 2, VE-cadherin (vascular epithelium)",negative regulation of cell proliferation,calcium ion binding,cell membrane
acetyl-CoA acetyltransferase,Acetyl-CoA acetyltransferase AMED_3836,metabolism,catalytic activity,
cytochrome C biogenesis protein XCC4063,XCC4063,cell redox homeostasis,oxidoreductase activity,
yaeJ,yaeJ,,,
dithiobiotin synthetase HI1445,dithiobiotin synthetase,biotin biosynthetic process,dethiobiotin synthase activity,cytoplasm
btr12,"bloodthirsty-related gene family, member 12",,metal ion binding,intracellular
adenylyl-sulfate kinase,Adenylyl-sulfate kinase SCO6099,sulfate assimilation,ATP binding,
hypothetical protein,hypothetical protein,,,
hypothetical protein SCO6882,Hypothetical protein SCO6882,,,
two-component response regulator ResD lmo1948,resD,"transcription, DNA-templated",transcription regulatory region sequence-specific DNA binding,intracellular
EgrG_000799600,EgrG_000799600.1,,,transcriptional repressor complex
"IS256, transposase",EF2187,"transposition, DNA-mediated",DNA binding,
hypothetical protein Smed_2143,Hypothetical protein Smed_2143,,catalytic activity,
THEYE_A1502,Hemagglutinin-like protein THEYE_A1502,protein secretion by the type II secretion system,,membrane
aminotransferase blr0373,Aminotransferase blr0373,"glycine biosynthetic process, by transamination of glyoxylate",transaminase activity,peroxisome
capsular polysaccharide biosynthesis protein PSPTO_3450,Capsular polysaccharide biosynthesis protein PSPTO_3450,polysaccharide transport,polysaccharide transmembrane transporter activity,membrane
membrane-attached superoxide dismutase,Membrane-attached superoxide dismutase BPSL1001,superoxide metabolic process,metal ion binding,membrane
PP_2252,Hypothetical protein PP_2252,,,
Lambda phage transcriptional repressor of early genes Cro,SO_2989,,sequence-specific DNA binding,
hypothetical protein,T23F1.5,cuticle development,,membrane
hypothetical protein,RP497,"regulation of transcription, DNA-templated",sequence-specific DNA binding,
HMPREF0351_12438,dtd,D-amino acid catabolic process,RNA binding,cytoplasm
hypothetical protein Psyr_2216,Psyr_2216,,,
LinJ.22.0140,"Tim10/DDP family zinc finger, putative",,,cytoplasm
c-SP26,snk-PB,dorsal/ventral axis specification,serine-type endopeptidase activity,extracellular region
PVP01_1222200,PVX_082555,,methyltransferase activity,
CG30109,CG30109,biological process,molecular function,mitochondrial intermembrane space
RSP_0021,RSP_0021,protein biosynthesis,structural constituent of ribosome,ribosome
Psyr_2731,3-(3-hydroxy-phenyl)propionate transporter MhpT Psyr_2731,transmembrane transport,transporter activity,membrane
hypothetical protein,CCNA_02376,,,
4-hydroxy-3-methylbut-2-enyl diphosphate reductase,ispH,terpenoid biosynthetic process,4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity,
EgrG_000217800,EgrG_000217800.1,,,membrane
hypothetical protein,CBO0727,metabolism,methyltransferase activity,
CELE_T16G12.8,T16G12.8,,,integral component of membrane
SMb20019,sucB,Metabolism,transferase activity,
Protein gfi-3,Protein gfi-3,positive regulation of mitotic metaphase/anaphase transition,ubiquitin protein ligase activity,anaphase-promoting complex
BMA1283,BMA1283,,,
hypothetical protein,Hypothetical protein CA_C3265,,,integral component of membrane
RB369,Hypothetical protein RB369,,,
CELE_F28C6.1,AP-2 Transcription Factor family CELE_F28C6.1,regulation of transcription from RNA polymerase II promoter,RNA polymerase II regulatory region sequence-specific DNA binding,cell nucleus
CT1852,CT1852,,,
hypothetical protein,Hypothetical protein SAG1022,,,
Tc00.1047053510965.20,"serine peptidase clan SF, family S26B, putative",signal peptide processing,serine-type peptidase activity,mitochondrion
PKH_100780,PKH_100780,,GTP binding,
EgG_000156900,EgrG_000156900.1,protein transport,metal ion binding,TIM22 mitochondrial import inner membrane insertion complex
peroxiredoxin Rv1608c,Rv1608c,cellular oxidant detoxification,thioredoxin peroxidase activity,cytoplasm
hypothetical protein EAE_22865,Hypothetical protein EAE_22865,"regulation of transcription, DNA-templated",DNA binding,cytoplasm
hypothetical protein,Hypothetical protein ECUMN_3537,,,
bifunctional chorismate mutase/prephenate dehydrogenase,STY2856,,,
hypothetical protein,EF2248,cell adhesion,,cell wall
high-affinity choline transport protein BP0804,High-affinity choline transport protein BP0804,transmembrane transport,transmembrane transporter activity,cell membrane
VF_1337,maa,,"transferase activity, transferring acyl groups",
antitoxin endoAI,antitoxin endoAI,"regulation of transcription, DNA-templated",,
Rru_A0933,DegT/DnrJ/EryC1/StrS aminotransferase Rru_A0933,,catalytic activity,
hypothetical protein DVU1301,Hypothetical protein DVU1301,,,
response regulator,MXAN_RS23300,phosphorelay signal transduction system,,intracellular
LbrM24_V2.2080,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative",,,cell nucleus
flavoprotein,Rv2251,oxidation-reduction process,catalytic activity,
fbxb-3,F-box B protein,,,
ferric uptake regulation protein MSMEG_4487,ferric uptake regulation protein    MSMEG_4487,"regulation of transcription, DNA-templated",DNA-binding transcription factor activity,
two-component response regulator ycbL BC4539,Two-component response regulator ycbL BC4539,"transcription, DNA-templated","bacterial-type RNA polymerase transcriptional activator activity, sequence-specific DNA binding",protein-DNA complex
hypothetical protein,Hypothetical protein Atu0761,,,integral component of membrane
cyclic nucleotide-binding domain-containing protein,MXAN_6249,,,
L-lactate permease BT9727_0521,L-lactate permease BT9727_0521,lactate transmembrane transport,lactate transmembrane transporter activity,integral component of plasma membrane
hypothetical protein Caur_0111,Caur_0111,,,
serine/threonine-protein kinase PknD Rv0931c,serine/threonine-protein kinase PknD    Rv0931c,phosphorylation,,integral component of membrane
"D-tagatose 1,6-bisphosphate aldolase 2, catalytic subunit",gatY,,,
hypothetical protein,GSU0675,biological process,molecular function,cellular component
BL1368,BL1368,cell division,DNA binding,cytoplasm
lp_0300,"Membrane-bound protease, CAAX family lp_0300",proteolysis,peptidase activity,integral component of membrane
membrane-bound oxidoreductase,MSMEG_2278,nitrate assimilation,oxidoreductase activity,integral component of membrane
lpqN,Lipoprotein LpqN Rv0583c,,,cell wall
tdcD,STM3242,phosphorylation,ATP binding,intracellular
EAE_06345,EAE_06345,,transferase activity,
purK,5-(carboxyamino)imidazole ribonucleotide synthase ECIAI39_0485,purine nucleotide biosynthetic process,metal ion binding,
2-dehydro-3-deoxygluconokinase,2-dehydro-3-deoxygluconokinase CCNA_01563,carbohydrate phosphorylation,2-dehydro-3-deoxygluconokinase activity,
BBPR_1620,BBPR_1620,DNA integration,transposase activity,
ECK3796,Protein HemY b3802,,,
hypothetical protein ECIAI39_4749,yjhD,,,
BA_1913,Hypothetical protein BA_1913,,,
hypothetical protein,TDE1853,,,
Abhd4,"Abhydrolase domain containing 4, N-acyl phospholipase B",lipid homeostasis,carboxylic ester hydrolase activity,lipid droplet
TcCLB.510311.40,"dual specificity phosphatase, putative",,,cytoplasm
Dtur_1335,Rhomboid family protein Dtur_1335,proteolysis,endopeptidase activity,integral component of membrane
NGR_c33070,Binding-protein-dependent transport system inner membrane protein NGR_c33070,transmembrane transport,,integral component of membrane
hypothetical protein ECIAI39_2614,ECIAI39_2614,,,membrane
Pc1,ectonucleotide pyrophosphatase/phosphodiesterase family member 1,regulation of bone mineralization,zinc ion binding,Cell membrane
PKNH_0610400,PK10_2660c,,,cytosol
HNARMD,developmental arteries and neural crest EGF-like protein,elastic fiber assembly,integrin binding,extracellular exosome
znf770,Zinc finger protein 770,"regulation of transcription, DNA-templated",DNA-binding transcription factor activity,cell nucleus
histidine/lysine/arginine/ornithine transporter subunit,Histidine/lysine/arginine/ornithine transporter subunit VF_1585,transmembrane transport,transmembrane transporter activity,Cell membrane
CPn0949,ctc,,,
phospho-N-acetylmuramoyl-pentapeptide-transferase SAOUHSC_01146,SAOUHSC_01146,cell division,phospho-N-acetylmuramoyl-pentapeptide-transferase activity,cell membrane
competence/damage-inducible protein CinA domain-containg protein THEYE_A1997,THEYE_A1997,,,
DNA replication protein STY4896,STY4896,,,
BPSS0057,BPSS0057,"regulation of transcription, DNA-templated",sigma factor activity,
PBANKA_050490,PB000162.02.0,,N-acetyltransferase activity,
hypothetical protein,BT9727_4207,,,
hypothetical protein gll0428,Hypothetical protein gll0428,,structural molecule activity,
EgG_000973700,EgG_000973700,mRNA cleavage,zinc ion binding,nucleolus
nadC,VF_2184,pyridine nucleotide biosynthetic process,catalytic activity,
aminopeptidase C,Aminopeptidase C LSEI_2328,proteolysis,cysteine-type endopeptidase activity,
GEST,PC301505.00.0,exit from host cell,,cell surface
hypothetical protein CC_0605,CC_0605,,,
BAS3709,rpmB,,,
ferric (Fe) uptake regulator HMPREF0351_11091,HMPREF0351_11091,"regulation of transcription, DNA-templated",DNA binding,
oligopeptide/dipeptide ABC transporter ATP-binding protein-like protein Rru_A2175,Rru_A2175,peptide transport,ATP binding,
amidohydrolase CD630_28410,CD630_28410,metabolism,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",
spermidine/putrescine ABC transporter substrate-binding protein CA_C0837,CA_C0837,polyamine transport,polyamine binding,periplasmic space
30S ribosomal protein S10 HMPREF0421_21284,rpsJ,protein biosynthesis,tRNA binding,ribosome
NGR_a02320,GMC-type oxidoreductase NGR_a02320,oxidation-reduction process,"oxidoreductase activity, acting on CH-OH group of donors",
putative secretion protein HlyD,EAE_15410,protein secretion,,Cell membrane
TcCLB.510359.50,Tc00.1047053510359.50,biological process,molecular function,cellular component
TAF1C-like,CG10496 gene product from transcript CG10496-RA,positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter,protein binding,nucleolus
purF,Amidophosphoribosyltransferase Atu1075,purine nucleotide biosynthetic process,amidophosphoribosyltransferase activity,
asparaginase CC_0576,Asparaginase CC_0576,,hydrolase activity,
